;;;ÓÁÌË˜Ì˚Â;œÓÎÂ 3;œÓÎÂ 2;œÓÎÂ 1;œÓÎÂ 4;œÓÎÂ 7
VKMV5PK1199;SKF;0;615.78;523.38;462;430.98;425.04;412.5
VKMV5PK1200;SKF;0;614.46;522.06;460.68;430.32;423.72;411.84
VKMV5PK1210;SKF;0;678.48;576.84;508.86;475.2;467.94;454.74
VKMV5PK1212;SKF;0;621.72;528.66;466.62;434.94;429;416.46
VKMV5PK1218;SKF;0;583.44;495.66;437.58;408.54;402.6;390.72
VKMV5PK1219;SKF;0;568.26;483.12;426.36;397.98;392.04;380.82
VKMV5PK1220;SKF;0;823.68;700.26;617.76;576.84;568.26;551.76
VKMV5PK1230;SKF;0;632.28;537.24;474.54;442.86;436.26;423.72
VKMV5PK1240;SKF;0;667.26;566.94;500.28;467.28;460.68;446.82
VKMV5PK1250;SKF;0;721.38;613.14;541.2;504.9;497.64;483.12
VKMV5PK1253;SKF;0;669.9;569.58;502.26;469.26;462;448.8
VKMV5PK1255;SKF;0;716.1;608.52;537.24;501.6;494.34;479.82
VKMV5PK1257;SKF;0;698.28;593.34;524.04;489.06;481.8;467.94
VKMV5PK1260;SKF;0;675.84;574.2;506.88;473.22;466.62;452.76
VKMV5PK1263;SKF;0;589.38;500.94;442.2;412.5;406.56;394.68
VKMV5PK1270;SKF;0;636.9;541.2;477.84;446.16;439.56;427.02
VKMV5PK1290;SKF;0;726;617.1;544.5;508.2;500.94;486.42
VKMV5PK1300;SKF;0;576.84;490.38;432.96;403.92;397.98;386.76
VKMV5PK1310;SKF;0;432.96;368.28;324.72;302.94;298.98;290.4
VKMV5PK1330;SKF;0;669.9;569.58;502.26;469.26;462;448.8
VKMV5PK1340;SKF;0;678.48;576.84;508.86;475.2;467.94;454.74
VKMV5PK1345;SKF;0;648.12;551.1;486.42;453.42;447.48;434.28
VKMV5PK1355;SKF;0;638.22;542.52;478.5;446.82;440.22;427.68
VKMV5PK1368;SKF;0;669.9;569.58;502.26;469.26;462;448.8
VKMV5PK1387;SKF;0;1014.42;861.96;760.98;710.16;700.26;679.8
VKMV5PK1390;SKF;0;827.64;703.56;621.06;579.48;570.9;554.4
VKMV5PK1393;SKF;0;900.24;764.94;675.18;630.3;621.06;603.24
VKMV5PK1397;SKF;0;755.04;641.52;566.28;528.66;520.74;505.56
VKMV5PK1432;SKF;0;708.84;602.58;531.96;496.32;489.06;475.2
VKMV5PK1450;SKF;0;1029.6;875.16;772.2;720.72;710.16;689.7
VKMV5PK1500;SKF;0;731.28;621.72;548.46;512.16;504.9;489.72
VKMV5PK1510;SKF;0;746.46;634.26;559.68;522.72;514.8;500.28
VKMV5PK1515;SKF;0;746.46;634.26;559.68;522.72;514.8;500.28
VKMV5PK1545;SKF;0;746.46;634.26;559.68;522.72;514.8;500.28
VKMV5PK1546;SKF;0;858;729.3;643.5;600.6;592.02;574.86
VKMV5PK1550;SKF;0;784.08;666.6;588.06;549.12;541.2;525.36
VKMV5PK1568;SKF;0;782.76;665.28;587.4;547.8;539.88;524.7
VKMV5PK1570;SKF;0;883.08;750.42;662.64;618.42;609.18;591.36
VKMV5PK1585;SKF;0;768.9;653.4;576.84;538.56;530.64;515.46
VKMV5PK1592;SKF;0;718.74;611.16;539.22;502.92;495.66;481.8
VKMV5PK1640;SKF;0;782.76;665.28;587.4;547.8;539.88;524.7
VKMV5PK1646;SKF;0;873.84;742.5;655.38;611.82;603.24;585.42
VKMV5PK1650;SKF;0;1078.44;916.74;809.16;755.04;743.82;722.7
VKMV5PK1680;SKF;0;1173.48;997.26;880.44;821.7;809.82;786.06
VKMV5PK1715;SKF;0;617.1;524.7;462.66;432.3;425.7;413.16
VKMV5PK1720;SKF;0;979.44;832.26;734.58;685.74;675.84;656.04
VKMV5PK1732;SKF;0;914.1;776.82;685.74;640.2;630.96;612.48
VKMV5PK1745;SKF;0;1798.5;1528.56;1349.04;1259.28;1240.8;1205.16
VKMV5PK1747;SKF;0;980.76;833.58;735.9;686.4;676.5;657.36
VKMV5PK1750;SKF;0;746.46;634.26;559.68;522.72;514.8;500.28
VKMV5PK1765;SKF;0;727.32;618.42;545.82;508.86;501.6;487.08
VKMV5PK1785;SKF;0;847.44;720.06;635.58;593.34;584.76;567.6
VKMV5PK1788;SKF;0;1138.5;967.56;854.04;797.28;785.4;762.96
VKMV5PK1790;SKF;0;721.38;613.14;541.2;504.9;497.64;483.12
VKMV5PK1801;SKF;0;930.6;791.34;698.28;651.42;642.18;623.7
VKMV5PK1811;SKF;0;892.98;759;669.9;625.02;616.44;598.62
VKMV5PK1815;SKF;0;693.66;589.38;520.08;485.76;478.5;464.64
VKMV5PK1840;SKF;0;972.18;826.32;729.3;680.46;670.56;651.42
VKMV5PK1848;SKF;0;922.68;784.08;692.34;646.14;636.9;618.42
VKMV5PK1850;SKF;0;959.64;815.76;720.06;671.88;661.98;642.84
VKMV5PK1857;SKF;0;939.18;798.6;704.22;657.36;648.12;628.98
VKMV5PK1885;SKF;0;768.9;653.4;576.84;538.56;530.64;515.46
VKMV5PK2020;SKF;0;2269.74;1929.18;1702.14;1588.62;1566.18;1520.64
VKMV5PK2030;SKF;0;1122.66;954.36;842.16;786.06;774.84;752.4
VKMV5PK2063;SKF;0;1240.14;1054.02;929.94;867.9;856.02;830.94
VKMV5PK491;SKF;0;653.4;555.72;490.38;457.38;450.78;437.58
VKMV5PK575;SKF;0;295.02;250.8;221.1;206.58;203.28;197.34
VKMV5PK672;SKF;0;401.28;341.22;300.96;281.16;277.2;268.62
VKMV5PK685;SKF;0;515.46;438.24;386.76;361.02;355.74;345.18
VKMV5PK690;SKF;0;401.28;341.22;300.96;281.16;277.2;268.62
VKMV5PK698;SKF;0;337.26;286.44;252.78;236.28;232.98;225.72
VKMV5PK705;SKF;0;353.76;300.96;265.32;247.5;244.2;236.94
VKMV5PK710;SKF;0;323.4;275.22;242.88;226.38;223.08;216.48
VKMV5PK715;SKF;0;475.2;403.92;356.4;332.64;328.02;318.12
VKMV5PK720;SKF;0;445.5;378.84;333.96;312.18;307.56;298.32
VKMV5PK725;SKF;0;406.56;345.84;304.92;284.46;280.5;272.58
VKMV5PK738;SKF;0;498.96;424.38;374.22;349.14;344.52;334.62
VKMV5PK740;SKF;0;366.3;311.52;274.56;256.74;252.78;245.52
VKMV5PK770;SKF;0;452.76;384.78;339.9;316.8;312.18;303.6
VKMV5PK775;SKF;0;397.32;337.92;298.32;277.86;273.9;265.98
VKMV5PK780;SKF;0;384.78;327.36;288.42;269.28;265.32;258.06
VKMV5PK785;SKF;0;444.18;377.52;333.3;310.86;306.24;297.66
VKMV5PK805;SKF;0;324.72;275.88;243.54;227.04;223.74;217.8
VKMV5PK810;SKF;0;546.48;464.64;409.86;382.8;376.86;366.3
VKMV5PK817;SKF;0;533.28;453.42;399.96;373.56;368.28;357.06
VKMV5PK820;SKF;0;476.52;405.24;357.72;333.3;328.68;319.44
VKMV5PK829;SKF;0;420.42;357.06;315.48;294.36;290.4;281.82
VKMV5PK835;SKF;0;576.84;490.38;432.96;403.92;397.98;386.76
VKMV5PK836;SKF;0;568.26;483.12;426.36;397.98;392.04;380.82
VKMV5PK847;SKF;0;475.2;403.92;356.4;332.64;328.02;318.12
VKMV5PK850;SKF;0;481.8;409.86;361.68;337.26;332.64;322.74
VKMV5PK855;SKF;0;446.16;379.5;334.62;312.18;307.56;298.98
VKMV5PK856;SKF;0;613.14;521.4;460.02;429;423.06;410.52
VKMV5PK860;SKF;0;707.52;601.26;530.64;495;488.4;473.88
VKMV5PK863;SKF;0;533.28;453.42;399.96;373.56;368.28;357.06
VKMV5PK864;SKF;0;475.2;403.92;356.4;332.64;328.02;318.12
VKMV5PK865;SKF;0;528;448.8;396;369.6;364.32;353.76
VKMV5PK869;SKF;0;639.54;543.84;479.82;447.48;441.54;428.34
VKMV5PK870;SKF;0;441.54;375.54;331.32;308.88;304.92;295.68
VKMV5PK874;SKF;0;632.28;537.24;474.54;442.86;436.26;423.72
VKMV5PK877;SKF;0;558.36;474.54;419.1;390.72;385.44;374.22
VKMV5PK880;SKF;0;452.76;384.78;339.9;316.8;312.18;303.6
VKMV5PK881;SKF;0;475.2;403.92;356.4;332.64;328.02;318.12
VKMV5PK882;SKF;0;452.76;384.78;339.9;316.8;312.18;303.6
VKMV5PK884;SKF;0;391.38;332.64;293.7;273.9;269.94;262.02
VKMV5PK885;SKF;0;520.74;442.86;390.72;364.32;359.04;349.14
VKMV5PK886;SKF;0;425.04;361.02;318.78;297.66;293.04;284.46
VKMV5PK887;SKF;0;628.32;533.94;471.24;439.56;433.62;421.08
VKMV5PK890;SKF;0;533.28;453.42;399.96;373.56;368.28;357.06
VKMV5PK891;SKF;0;437.58;372.24;328.02;306.24;301.62;293.04
VKMV5PK895;SKF;0;510.18;433.62;382.8;357.06;351.78;341.88
VKMV5PK897;SKF;0;516.78;439.56;387.42;361.68;356.4;346.5
VKMV5PK905;SKF;0;458.7;390.06;343.86;321.42;316.8;307.56
VKMV5PK906;SKF;0;768.9;653.4;576.84;538.56;530.64;515.46
VKMV5PK907;SKF;0;444.18;377.52;333.3;310.86;306.24;297.66
VKMV5PK910;SKF;0;437.58;372.24;328.02;306.24;301.62;293.04
VKMV5PK915;SKF;0;529.32;450.12;397.32;370.26;364.98;354.42
VKMV5PK925;SKF;0;520.74;442.86;390.72;364.32;359.04;349.14
VKMV5PK926;SKF;0;575.52;489.06;431.64;402.6;397.32;385.44
VKMV5PK930;SKF;0;521.4;443.52;391.38;364.98;359.7;349.14
VKMV5PK935;SKF;0;458.7;390.06;343.86;321.42;316.8;307.56
VKMV5PK938;SKF;0;413.82;351.78;310.2;289.74;285.78;277.2
VKMV5PK940;SKF;0;592.02;502.92;444.18;414.48;408.54;396.66
VKMV5PK945;SKF;0;539.22;458.04;404.58;377.52;372.24;361.02
VKMV5PK950;SKF;0;550.44;467.94;413.16;385.44;379.5;368.94
VKMV5PK955;SKF;0;594.66;505.56;446.16;416.46;410.52;398.64
VKMV5PK956;SKF;0;638.22;542.52;478.5;446.82;440.22;427.68
VKMV5PK960;SKF;0;551.76;469.26;413.82;386.1;380.82;369.6
VKMV5PK962;SKF;0;555.72;472.56;417.12;388.74;383.46;372.24
VKMV5PK965;SKF;0;661.98;562.98;496.32;463.32;456.72;443.52
VKMV5PK967;SKF;0;553.08;469.92;415.14;387.42;381.48;370.26
VKMV5PK970;SKF;0;546.48;464.64;409.86;382.8;376.86;366.3
VKMV5PK975;SKF;0;677.16;575.52;508.2;473.88;467.28;453.42
VKMV5PK980;SKF;0;576.84;490.38;432.96;403.92;397.98;386.76
VKMV5PK985;SKF;0;498.96;424.38;374.22;349.14;344.52;334.62
VKMV5PK986;SKF;0;481.8;409.86;361.68;337.26;332.64;322.74
VKMV5PK995;SKF;0;601.92;511.5;451.44;421.08;415.14;403.26
VKMV5SK595;SKF;0;547.8;465.96;411.18;383.46;378.18;366.96
VKMV5SK628;SKF;0;636.9;541.2;477.84;446.16;439.56;427.02
VKMV5SK690;SKF;0;859.32;730.62;644.82;601.26;592.68;575.52
VKMV5SK694;SKF;0;605.88;514.8;454.74;424.38;417.78;405.9
VKMV5SK705;SKF;0;600.6;510.84;450.78;420.42;414.48;402.6
VKMV5SK711;SKF;0;873.84;742.5;655.38;611.82;603.24;585.42
VKMV5SK716;SKF;0;473.88;402.6;355.74;331.98;326.7;317.46
VKMV5SK748;SKF;0;1120.02;951.72;840.18;784.08;772.86;750.42
VKMV5SK868;SKF;0;799.92;679.8;599.94;559.68;551.76;535.92
VKMV5SK926;SKF;0;691.02;587.4;518.1;483.78;476.52;462.66
VKMV6DK1188;SKF;0;1443.42;1226.94;1082.4;1010.46;995.94;966.9
VKMV6DK1195;SKF;0;1219.02;1036.2;914.1;853.38;840.84;816.42
VKMV6DK1215;SKF;0;1527.24;1298.22;1145.76;1069.2;1054.02;1023
VKMV6DK1225;SKF;0;1184.04;1006.5;888.36;828.96;817.08;793.32
VKMV6DK1238;SKF;0;1228.92;1044.78;922.02;859.98;848.1;823.68
VKMV6DK1320;SKF;0;1977.36;1681.02;1483.02;1384.02;1364.22;1324.62
VKMV6DK1352;SKF;0;1982.64;1684.98;1486.98;1387.98;1368.18;1328.58
VKMV6DK1825;SKF;0;1975.38;1679.04;1481.7;1382.7;1362.9;1323.3
VKMV6DK1836;SKF;0;1976.04;1679.7;1482.36;1383.36;1363.56;1323.96
VKMV6DK1841;SKF;0;1958.88;1665.18;1469.16;1371.48;1351.68;1312.74
VKMV6DK1853;SKF;0;1804.44;1533.84;1353.66;1263.24;1244.76;1209.12
VKMV6PK1000;SKF;0;806.52;685.74;605.22;564.3;556.38;540.54
VKMV6PK1005;SKF;0;693.66;589.38;520.08;485.76;478.5;464.64
VKMV6PK1007;SKF;0;731.28;621.72;548.46;512.16;504.9;489.72
VKMV6PK1010;SKF;0;621.72;528.66;466.62;434.94;429;416.46
VKMV6PK1012;SKF;0;693.66;589.38;520.08;485.76;478.5;464.64
VKMV6PK1015;SKF;0;1139.82;968.88;854.7;797.94;786.72;763.62
VKMV6PK1020;SKF;0;1139.82;968.88;854.7;797.94;786.72;763.62
VKMV6PK1025;SKF;0;665.94;566.28;499.62;465.96;459.36;446.16
VKMV6PK1030;SKF;0;628.32;533.94;471.24;439.56;433.62;421.08
VKMV6PK1032;SKF;0;561.66;477.18;421.08;393.36;387.42;376.2
VKMV6PK1033;SKF;0;621.06;528;465.96;434.94;428.34;415.8
VKMV6PK1035;SKF;0;675.84;574.2;506.88;473.22;466.62;452.76
VKMV6PK1036;SKF;0;619.74;526.68;464.64;433.62;427.68;415.14
VKMV6PK1040;SKF;0;840.18;714.12;630.3;588.06;579.48;562.98
VKMV6PK1042;SKF;0;621.72;528.66;466.62;434.94;429;416.46
VKMV6PK1045;SKF;0;550.44;467.94;413.16;385.44;379.5;368.94
VKMV6PK1049;SKF;0;639.54;543.84;479.82;447.48;441.54;428.34
VKMV6PK1050;SKF;0;976.8;830.28;732.6;683.76;673.86;654.72
VKMV6PK1053;SKF;0;528;448.8;396;369.6;364.32;353.76
VKMV6PK1054;SKF;0;784.74;667.26;588.72;549.12;541.2;526.02
VKMV6PK1060;SKF;0;782.76;665.28;587.4;547.8;539.88;524.7
VKMV6PK1062;SKF;0;654.72;556.38;491.04;458.04;451.44;438.9
VKMV6PK1067;SKF;0;689.7;586.08;517.44;483.12;475.86;462
VKMV6PK1068;SKF;0;486.42;413.16;364.98;340.56;335.94;326.04
VKMV6PK1069;SKF;0;630.96;536.58;473.22;441.54;435.6;423.06
VKMV6PK1070;SKF;0;536.58;456.06;402.6;375.54;370.26;359.7
VKMV6PK1072;SKF;0;722.04;613.8;541.86;505.56;498.3;483.78
VKMV6PK1076;SKF;0;568.26;483.12;426.36;397.98;392.04;380.82
VKMV6PK1078;SKF;0;1146.42;974.16;859.98;802.56;791.34;768.24
VKMV6PK1079;SKF;0;834.24;708.84;625.68;584.1;575.52;559.02
VKMV6PK1080;SKF;0;528;448.8;396;369.6;364.32;353.76
VKMV6PK1084;SKF;0;600.6;510.84;450.78;420.42;414.48;402.6
VKMV6PK1087;SKF;0;648.12;551.1;486.42;453.42;447.48;434.28
VKMV6PK1094;SKF;0;674.52;573.54;506.22;471.9;465.3;452.1
VKMV6PK1095;SKF;0;545.82;463.98;409.2;382.14;376.86;365.64
VKMV6PK1100;SKF;0;642.18;545.82;481.8;449.46;442.86;430.32
VKMV6PK1102;SKF;0;671.88;570.9;504.24;470.58;463.32;450.12
VKMV6PK1105;SKF;0;659.34;560.34;494.34;461.34;454.74;441.54
VKMV6PK1107;SKF;0;861.3;731.94;646.14;603.24;594;576.84
VKMV6PK1110;SKF;0;600.6;510.84;450.78;420.42;414.48;402.6
VKMV6PK1117;SKF;0;536.58;456.06;402.6;375.54;370.26;359.7
VKMV6PK1120;SKF;0;566.94;481.8;425.04;396.66;391.38;380.16
VKMV6PK1123;SKF;0;614.46;522.06;460.68;430.32;423.72;411.84
VKMV6PK1125;SKF;0;768.9;653.4;576.84;538.56;530.64;515.46
VKMV6PK1127;SKF;0;691.02;587.4;518.1;483.78;476.52;462.66
VKMV6PK1130;SKF;0;674.52;573.54;506.22;471.9;465.3;452.1
VKMV6PK1132;SKF;0;799.92;679.8;599.94;559.68;551.76;535.92
VKMV6PK1135;SKF;0;671.22;570.24;503.58;469.92;463.32;449.46
VKMV6PK1139;SKF;0;656.04;557.7;492.36;459.36;452.76;439.56
VKMV6PK1140;SKF;0;677.16;575.52;508.2;473.88;467.28;453.42
VKMV6PK1145;SKF;0;571.56;485.76;429;399.96;394.68;382.8
VKMV6PK1146;SKF;0;693.66;589.38;520.08;485.76;478.5;464.64
VKMV6PK1147;SKF;0;665.94;566.28;499.62;465.96;459.36;446.16
VKMV6PK1148;SKF;0;665.94;566.28;499.62;465.96;459.36;446.16
VKMV6PK1150;SKF;0;739.86;628.98;555.06;518.1;510.18;495.66
VKMV6PK1151;SKF;0;693.66;589.38;520.08;485.76;478.5;464.64
VKMV6PK1153;SKF;0;531.96;452.1;399.3;372.24;366.96;356.4
VKMV6PK1155;SKF;0;688.38;585.42;516.12;481.8;475.2;461.34
VKMV6PK1156;SKF;0;671.88;570.9;504.24;470.58;463.32;450.12
VKMV6PK1160;SKF;0;716.1;608.52;537.24;501.6;494.34;479.82
VKMV6PK1165;SKF;0;576.84;490.38;432.96;403.92;397.98;386.76
VKMV6PK1170;SKF;0;712.14;605.22;533.94;498.3;491.7;477.18
VKMV6PK1173;SKF;0;722.04;613.8;541.86;505.56;498.3;483.78
VKMV6PK1175;SKF;0;650.76;553.08;488.4;455.4;448.8;436.26
VKMV6PK1180;SKF;0;646.14;549.12;484.44;452.1;446.16;432.96
VKMV6PK1181;SKF;0;693.66;589.38;520.08;485.76;478.5;464.64
VKMV6PK1182;SKF;0;768.9;653.4;576.84;538.56;530.64;515.46
VKMV6PK1183;SKF;0;656.04;557.7;492.36;459.36;452.76;439.56
VKMV6PK1185;SKF;0;702.24;596.64;526.68;491.7;484.44;470.58
VKMV6PK1188;SKF;0;832.92;708.18;625.02;582.78;574.86;558.36
VKMV6PK1190;SKF;0;638.22;542.52;478.5;446.82;440.22;427.68
VKMV6PK1193;SKF;0;692.34;588.72;519.42;484.44;477.84;463.98
VKMV6PK1194;SKF;0;738.54;627.66;553.74;516.78;509.52;495
VKMV6PK1195;SKF;0;1223.64;1040.16;918.06;856.68;844.14;819.72
VKMV6PK1197;SKF;0;876.48;745.14;657.36;613.8;604.56;587.4
VKMV6PK1198;SKF;0;791.34;672.54;593.34;553.74;545.82;529.98
VKMV6PK1199;SKF;0;738.54;627.66;553.74;516.78;509.52;495
VKMV6PK1200;SKF;0;634.26;539.22;475.86;444.18;437.58;425.04
VKMV6PK1201;SKF;0;943.14;801.9;707.52;660;650.76;631.62
VKMV6PK1205;SKF;0;706.2;600.6;529.98;494.34;487.08;473.22
VKMV6PK1206;SKF;0;594.66;505.56;446.16;416.46;410.52;398.64
VKMV6PK1209;SKF;0;737.22;626.34;553.08;516.12;508.86;493.68
VKMV6PK1210;SKF;0;1251.36;1063.92;938.52;875.82;863.28;838.2
VKMV6PK1212;SKF;0;975.48;828.96;731.94;683.1;673.2;653.4
VKMV6PK1213;SKF;0;891.66;757.68;668.58;624.36;615.12;597.3
VKMV6PK1215;SKF;0;897.6;762.96;673.2;628.32;619.08;601.26
VKMV6PK1217;SKF;0;749.76;637.56;562.32;524.7;517.44;502.26
VKMV6PK1218;SKF;0;897.6;762.96;673.2;628.32;619.08;601.26
VKMV6PK1219;SKF;0;908.16;772.2;681.12;635.58;626.34;608.52
VKMV6PK1220;SKF;0;847.44;720.06;635.58;593.34;584.76;567.6
VKMV6PK1224;SKF;0;729.96;620.4;547.8;510.84;503.58;489.06
VKMV6PK1230;SKF;0;751.08;638.22;563.64;526.02;518.1;502.92
VKMV6PK1235;SKF;0;689.7;586.08;517.44;483.12;475.86;462
VKMV6PK1240;SKF;0;691.02;587.4;518.1;483.78;476.52;462.66
VKMV6PK1244;SKF;0;842.82;716.1;632.28;590.04;581.46;564.96
VKMV6PK1245;SKF;0;892.98;759;669.9;625.02;616.44;598.62
VKMV6PK1246;SKF;0;1096.26;931.92;822.36;767.58;756.36;734.58
VKMV6PK1250;SKF;0;752.4;639.54;564.3;526.68;519.42;504.24
VKMV6PK1251;SKF;0;958.32;814.44;718.74;670.56;661.32;642.18
VKMV6PK1253;SKF;0;738.54;627.66;553.74;516.78;509.52;495
VKMV6PK1255;SKF;0;681.12;578.82;510.84;476.52;469.92;456.06
VKMV6PK1256;SKF;0;892.98;759;669.9;625.02;616.44;598.62
VKMV6PK1257;SKF;0;970.86;825;727.98;679.8;669.9;650.76
VKMV6PK1261;SKF;0;823.68;700.26;617.76;576.84;568.26;551.76
VKMV6PK1264;SKF;0;613.14;521.4;460.02;429;423.06;410.52
VKMV6PK1265;SKF;0;621.72;528.66;466.62;434.94;429;416.46
VKMV6PK1267;SKF;0;632.28;537.24;474.54;442.86;436.26;423.72
VKMV6PK1270;SKF;0;640.86;544.5;480.48;448.8;442.2;429.66
VKMV6PK1275;SKF;0;760.98;646.8;570.9;532.62;525.36;510.18
VKMV6PK1281;SKF;0;838.86;712.8;628.98;587.4;578.82;562.32
VKMV6PK1285;SKF;0;858;729.3;643.5;600.6;592.02;574.86
VKMV6PK1293;SKF;0;613.14;521.4;460.02;429;423.06;410.52
VKMV6PK1305;SKF;0;823.68;700.26;617.76;576.84;568.26;551.76
VKMV6PK1306;SKF;0;707.52;601.26;530.64;495;488.4;473.88
VKMV6PK1310;SKF;0;782.76;665.28;587.4;547.8;539.88;524.7
VKMV6PK1318;SKF;0;743.82;632.28;557.7;520.74;513.48;498.3
VKMV6PK1323;SKF;0;972.18;826.32;729.3;680.46;670.56;651.42
VKMV6PK1325;SKF;0;731.28;621.72;548.46;512.16;504.9;489.72
VKMV6PK1330;SKF;0;909.48;772.86;682.44;636.9;627.66;609.18
VKMV6PK1341;SKF;0;823.68;700.26;617.76;576.84;568.26;551.76
VKMV6PK1343;SKF;0;832.92;708.18;625.02;582.78;574.86;558.36
VKMV6PK1355;SKF;0;834.24;708.84;625.68;584.1;575.52;559.02
VKMV6PK1356;SKF;0;638.22;542.52;478.5;446.82;440.22;427.68
VKMV6PK1360;SKF;0;958.32;814.44;718.74;670.56;661.32;642.18
VKMV6PK1365;SKF;0;832.92;708.18;625.02;582.78;574.86;558.36
VKMV6PK1368;SKF;0;1205.16;1024.32;904.2;843.48;831.6;807.18
VKMV6PK1370;SKF;0;840.18;714.12;630.3;588.06;579.48;562.98
VKMV6PK1375;SKF;0;892.98;759;669.9;625.02;616.44;598.62
VKMV6PK1377;SKF;0;1107.48;941.16;830.94;775.5;764.28;741.84
VKMV6PK1384;SKF;0;1054.68;896.28;791.34;738.54;727.98;706.86
VKMV6PK1388;SKF;0;790.02;671.22;592.68;553.08;545.16;529.32
VKMV6PK1390;SKF;0;752.4;639.54;564.3;526.68;519.42;504.24
VKMV6PK1393;SKF;0;969.54;824.34;727.32;678.48;669.24;649.44
VKMV6PK1395;SKF;0;890.34;757.02;667.92;623.04;614.46;596.64
VKMV6PK1399;SKF;0;908.16;772.2;681.12;635.58;626.34;608.52
VKMV6PK1400;SKF;0;742.5;630.96;557.04;520.08;512.16;497.64
VKMV6PK1407;SKF;0;1008.48;857.34;756.36;706.2;695.64;675.84
VKMV6PK1410;SKF;0;840.18;714.12;630.3;588.06;579.48;562.98
VKMV6PK1411;SKF;0;716.1;608.52;537.24;501.6;494.34;479.82
VKMV6PK1413;SKF;0;922.02;783.42;691.68;645.48;636.24;617.76
VKMV6PK1414;SKF;0;822.36;698.94;617.1;575.52;567.6;551.1
VKMV6PK1415;SKF;0;822.36;698.94;617.1;575.52;567.6;551.1
VKMV6PK1416;SKF;0;712.14;605.22;533.94;498.3;491.7;477.18
VKMV6PK1418;SKF;0;840.18;714.12;630.3;588.06;579.48;562.98
VKMV6PK1420;SKF;0;679.8;578.16;510.18;475.86;469.26;455.4
VKMV6PK1422;SKF;0;975.48;828.96;731.94;683.1;673.2;653.4
VKMV6PK1425;SKF;0;867.9;737.88;650.76;607.86;598.62;581.46
VKMV6PK1429;SKF;0;931.92;792;698.94;652.08;642.84;624.36
VKMV6PK1430;SKF;0;845.46;718.74;634.26;592.02;583.44;566.28
VKMV6PK1432;SKF;0;691.02;587.4;518.1;483.78;476.52;462.66
VKMV6PK1437;SKF;0;722.04;613.8;541.86;505.56;498.3;483.78
VKMV6PK1440;SKF;0;1128.6;959.64;846.78;790.02;778.8;756.36
VKMV6PK1445;SKF;0;850.08;722.7;637.56;595.32;586.74;569.58
VKMV6PK1450;SKF;0;822.36;698.94;617.1;575.52;567.6;551.1
VKMV6PK1451;SKF;0;826.32;702.24;619.74;578.16;570.24;553.74
VKMV6PK1453;SKF;0;817.74;694.98;613.14;572.22;564.3;547.8
VKMV6PK1460;SKF;0;706.2;600.6;529.98;494.34;487.08;473.22
VKMV6PK1462;SKF;0;712.14;605.22;533.94;498.3;491.7;477.18
VKMV6PK1468;SKF;0;774.84;658.68;581.46;542.52;534.6;519.42
VKMV6PK1469;SKF;0;1147.74;975.48;860.64;803.22;792;768.9
VKMV6PK1480;SKF;0;861.3;731.94;646.14;603.24;594;576.84
VKMV6PK1486;SKF;0;1864.5;1584.66;1398.54;1305.48;1286.34;1249.38
VKMV6PK1495;SKF;0;984.72;836.88;738.54;689.04;679.14;660
VKMV6PK1502;SKF;0;1078.44;916.74;809.16;755.04;743.82;722.7
VKMV6PK1510;SKF;0;969.54;824.34;727.32;678.48;669.24;649.44
VKMV6PK1513;SKF;0;1197.9;1018.38;898.26;838.86;826.32;802.56
VKMV6PK1515;SKF;0;1660.56;1411.74;1245.42;1162.26;1145.76;1112.76
VKMV6PK1517;SKF;0;838.86;712.8;628.98;587.4;578.82;562.32
VKMV6PK1520;SKF;0;759.66;645.48;569.58;531.96;524.04;508.86
VKMV6PK1526;SKF;0;678.48;576.84;508.86;475.2;467.94;454.74
VKMV6PK1527;SKF;0;916.74;779.46;687.72;641.52;632.28;614.46
VKMV6PK1530;SKF;0;737.22;626.34;553.08;516.12;508.86;493.68
VKMV6PK1538;SKF;0;738.54;627.66;553.74;516.78;509.52;495
VKMV6PK1540;SKF;0;707.52;601.26;530.64;495;488.4;473.88
VKMV6PK1545;SKF;0;954.36;811.14;716.1;667.92;658.68;639.54
VKMV6PK1548;SKF;0;729.96;620.4;547.8;510.84;503.58;489.06
VKMV6PK1550;SKF;0;1014.42;861.96;760.98;710.16;700.26;679.8
VKMV6PK1555;SKF;0;737.22;626.34;553.08;516.12;508.86;493.68
VKMV6PK1558;SKF;0;614.46;522.06;460.68;430.32;423.72;411.84
VKMV6PK1560;SKF;0;817.74;694.98;613.14;572.22;564.3;547.8
VKMV6PK1562;SKF;0;887.7;754.38;665.94;621.72;612.48;594.66
VKMV6PK1564;SKF;0;922.02;783.42;691.68;645.48;636.24;617.76
VKMV6PK1570;SKF;0;895.62;760.98;671.88;627;617.76;599.94
VKMV6PK1572;SKF;0;877.8;746.46;658.68;614.46;605.88;588.06
VKMV6PK1575;SKF;0;930.6;791.34;698.28;651.42;642.18;623.7
VKMV6PK1580;SKF;0;746.46;634.26;559.68;522.72;514.8;500.28
VKMV6PK1585;SKF;0;919.38;781.44;689.7;643.5;634.26;615.78
VKMV6PK1588;SKF;0;984.72;836.88;738.54;689.04;679.14;660
VKMV6PK1589;SKF;0;605.88;514.8;454.74;424.38;417.78;405.9
VKMV6PK1590;SKF;0;749.76;637.56;562.32;524.7;517.44;502.26
VKMV6PK1592;SKF;0;1269.18;1079.1;951.72;888.36;875.82;850.08
